dam_nm,msmt_tm,rsvr_wal_hg,rain_qy,inflow_qy,tot_dcwtr_qy,rsvwt_qy,dam_rsvwt_rt
주암(본),2024111308,107.6514,0,6.259,17.676,383.3472,83.9
주암(본),2024111307,107.653,0,0,18.381,383.3883,83.9
주암(본),2024111306,107.656,0,18.606,18.606,383.4653,83.9
주암(본),2024111305,107.656,0,0,17.874,383.4653,83.9
주암(본),2024111304,107.66,0,0,17.941,383.5681,83.9
주암(본),2024111303,107.6626,0,9.383,17.939,383.6349,84
주암(본),2024111302,107.6638,0,20.105,17.966,383.6657,84
주암(본),2024111301,107.6635,0,10.595,17.734,383.658,84
주암(본),2024111224,107.6645,0,6.337,17.754,383.6837,84
주암(본),2024111223,107.6661,0,18.47,17.776,383.7248,84
주암(본),2024111222,107.666,0,17.703,18.397,383.7223,84
주암(본),2024111221,107.6661,0,0.139,18.695,383.7248,84
주암(본),2024111220,107.6687,0,0,18.54,383.7916,84
주암(본),2024111219,107.6716,0,16.706,17.428,383.8662,84
주암(본),2024111218,107.6717,0,0,17.603,383.8688,84
주암(본),2024111217,107.675,0,14.225,17.781,383.9536,84
주암(본),2024111216,107.6755,0,5.058,17.919,383.9664,84
주암(본),2024111215,107.6773,0,12.756,17.756,384.0127,84
주암(본),2024111214,107.678,0,21.494,17.938,384.0307,84
주암(본),2024111213,107.6775,0,7.537,18.231,384.0179,84
주암(본),2024111212,107.679,0,10.996,18.163,384.0564,84
주암(본),2024111211,107.68,0,13.819,18.097,384.0822,84
주암(본),2024111210,107.6806,0,8.932,18.932,384.0976,84.1
주암(본),2024111209,107.682,0,4.39,18.668,384.1336,84.1
주암(본),2024111208,107.684,0,10.832,17.999,384.185,84.1
주암(본),2024111207,107.685,0,11.589,18.006,384.2108,84.1
주암(본),2024111206,107.6859,0,0,18,384.2339,84.1
주암(본),2024111205,107.6885,0,11.573,17.99,384.3008,84.1
주암(본),2024111204,107.6894,0,0,17.991,384.3239,84.1
주암(본),2024111203,107.6921,0,4.428,18.011,384.3934,84.1
주암(본),2024111202,107.694,0,13.036,18.036,384.4423,84.1
주암(본),2024111201,107.6947,0,11.589,18.033,384.4603,84.1
주암(본),2024111124,107.6956,0,3.764,18.042,384.4835,84.1
주암(본),2024111123,107.6976,0,3.747,18.053,384.5349,84.1
주암(본),2024111122,107.6996,0,17.335,18.057,384.5864,84.2
주암(본),2024111121,107.6997,0,0,18.069,384.589,84.2
주암(본),2024111120,107.7023,0,11.626,18.07,384.6559,84.2
주암(본),2024111119,107.7032,0,5.398,18.259,384.6791,84.2
주암(본),2024111118,107.705,0,9.314,18.62,384.7254,84.2
주암(본),2024111117,107.7063,0,13.626,18.626,384.7589,84.2
주암(본),2024111116,107.707,0,11.333,18.5,384.7769,84.2
주암(본),2024111115,107.708,0,18.481,18.481,384.8027,84.2
주암(본),2024111114,107.708,0,0,18.48,384.8027,84.2
주암(본),2024111113,107.711,0,27.005,18.422,384.8799,84.2
주암(본),2024111112,107.7098,0,28.342,18.342,384.849,84.2
주암(본),2024111111,107.7084,0,13.809,18.087,384.813,84.2
주암(본),2024111110,107.709,0,4.051,18.357,384.8284,84.2
주암(본),2024111109,107.711,0,0,18.359,384.8799,84.2
주암(본),2024111108,107.7145,0,16.205,18.344,384.9701,84.2
주암(본),2024111107,107.7148,0,4.039,18.345,384.9778,84.2
주암(본),2024111106,107.7168,0,9.767,18.35,385.0293,84.3
주암(본),2024111105,107.718,0,6.871,18.343,385.0602,84.3
주암(본),2024111104,107.7196,0,4.758,18.341,385.1015,84.3
주암(본),2024111103,107.7215,0,15.498,18.359,385.1504,84.3
주암(본),2024111102,107.7219,0,17.658,18.38,385.1607,84.3
주암(본),2024111101,107.722,0,8.357,18.385,385.1633,84.3
주암(본),2024111024,107.7234,0,9.814,18.397,385.1994,84.3
주암(본),2024111023,107.7246,0,4.108,18.414,385.2303,84.3
주암(본),2024111022,107.7266,0,14.843,18.426,385.2818,84.3
주암(본),2024111021,107.7271,0,19.128,18.434,385.2947,84.3
주암(본),2024111020,107.727,0,11.28,18.419,385.2922,84.3
주암(본),2024111019,107.728,0,9.816,18.427,385.3179,84.3
주암(본),2024111018,107.7292,0,5.537,18.426,385.3489,84.3
주암(본),2024111017,107.731,0,4.113,18.419,385.3953,84.3
주암(본),2024111016,107.733,0,11.267,18.434,385.4468,84.3
주암(본),2024111015,107.734,0,9.133,18.439,385.4726,84.4
주암(본),2024111014,107.7353,0,10.534,18.423,385.5061,84.4
주암(본),2024111013,107.7364,0,14.155,18.433,385.5345,84.4
주암(본),2024111012,107.737,0,27.753,18.447,385.5499,84.4
주암(본),2024111011,107.7357,0,0,18.454,385.5164,84.4
주암(본),2024111010,107.74,0,46.419,18.475,385.6273,84.4
주암(본),2024111009,107.7361,0,1.268,18.462,385.5267,84.4
주암(본),2024111008,107.7385,0,1.278,18.472,385.5886,84.4
주암(본),2024111007,107.7409,0,22.044,18.461,385.6505,84.4
주암(본),2024111006,107.7404,0,0,18.457,385.6376,84.4
주암(본),2024111005,107.744,0,4.124,18.457,385.7305,84.4
주암(본),2024111004,107.746,0,18.463,18.463,385.7821,84.4
주암(본),2024111003,107.746,0,16.328,18.467,385.7821,84.4
주암(본),2024111002,107.7463,0,0,18.48,385.7898,84.4
주암(본),2024111001,107.7498,0,9.884,18.495,385.8801,84.4
주암(본),2024110924,107.751,0,12.063,18.507,385.9111,84.4
주암(본),2024110923,107.7519,0,10.606,18.495,385.9343,84.5
주암(본),2024110922,107.753,0,4.907,18.518,385.9627,84.5
주암(본),2024110921,107.7549,0,17.799,18.521,386.0117,84.5
주암(본),2024110920,107.755,0,0,18.508,386.0143,84.5
주암(본),2024110919,107.7577,0,9.2,18.506,386.084,84.5
주암(본),2024110918,107.759,0,12.759,18.509,386.1175,84.5
주암(본),2024110917,107.7598,0,17.081,18.498,386.1382,84.5
주암(본),2024110916,107.76,0,14.912,18.495,386.1433,84.5
주암(본),2024110915,107.7605,0,7.727,18.505,386.1562,84.5
주암(본),2024110914,107.762,0,18.492,18.492,386.195,84.5
주암(본),2024110913,107.762,0,18.491,18.491,386.195,84.5
주암(본),2024110912,107.762,0,11.34,18.507,386.195,84.5
주암(본),2024110911,107.763,0,12.792,18.514,386.2208,84.5
주암(본),2024110910,107.7638,0,16.353,18.52,386.2414,84.5
주암(본),2024110909,107.7641,0,11.359,18.526,386.2492,84.5
주암(본),2024110908,107.7651,0,4.89,18.529,386.275,84.5
주암(본),2024110907,107.767,0,11.358,18.525,386.3241,84.5
주암(본),2024110906,107.768,0,0,18.525,386.3499,84.5
주암(본),2024110905,107.7708,0,9.911,18.522,386.4222,84.6
주암(본),2024110904,107.772,0,12.761,18.511,386.4532,84.6
주암(본),2024110903,107.7728,0,3.203,18.981,386.4739,84.6
주암(본),2024110902,107.775,0,11.126,18.293,386.5307,84.6
주암(본),2024110901,107.776,0,13.275,18.303,386.5565,84.6
주암(본),2024110824,107.7767,0,23.345,18.317,386.5746,84.6
주암(본),2024110823,107.776,0,6.139,18.333,386.5565,84.6
주암(본),2024110822,107.7777,0,16.167,18.334,386.6004,84.6
주암(본),2024110821,107.778,0,16.199,18.338,386.6082,84.6
주암(본),2024110820,107.7783,0,20.472,18.333,386.6159,84.6
주암(본),2024110819,107.778,0,14.753,18.336,386.6082,84.6
주암(본),2024110818,107.7785,0,21.249,18.388,386.6211,84.6
주암(본),2024110817,107.7781,0,12.566,19.01,386.6108,84.6
주암(본),2024110816,107.779,0,15.491,19.074,386.634,84.6
주암(본),2024110815,107.7795,0,17.628,19.072,386.6469,84.6
주암(본),2024110814,107.7797,0,15.772,18.633,386.6521,84.6
주암(본),2024110813,107.7801,0,19.275,18.581,386.6624,84.6
주암(본),2024110812,107.78,0,5.677,18.594,386.6599,84.6
주암(본),2024110811,107.7818,0,29.224,19.168,386.7064,84.6
주암(본),2024110810,107.7804,0,24.327,19.299,386.6702,84.6
주암(본),2024110809,107.7797,0,0,19.35,386.6521,84.6
주암(본),2024110808,107.783,0,18.357,18.357,386.7374,84.6
주암(본),2024110807,107.783,0,32.722,18.361,386.7374,84.6
주암(본),2024110806,107.781,0,3.994,18.355,386.6857,84.6
주암(본),2024110805,107.783,0,25.561,18.367,386.7374,84.6
주암(본),2024110804,107.782,0,0,18.357,386.7115,84.6
주암(본),2024110803,107.7855,0,21.627,18.044,386.802,84.6
주암(본),2024110802,107.785,0,15.027,18.61,386.7891,84.6
주암(본),2024110801,107.7855,0,12.185,18.629,386.802,84.6
주암(본),2024110724,107.7864,0,12.268,18.018,386.8252,84.6
주암(본),2024110723,107.7872,0,12.175,18.647,386.8459,84.7
주암(본),2024110722,107.7881,0,24.104,19.076,386.8692,84.7
주암(본),2024110721,107.7874,0,7.91,19.382,386.8511,84.7
주암(본),2024110720,107.789,0,19.363,19.363,386.8924,84.7
주암(본),2024110719,107.789,0,19.076,18.382,386.8924,84.7
주암(본),2024110718,107.7889,0,31.346,18.402,386.8899,84.7
주암(본),2024110717,107.7871,0,17.691,18.413,386.8433,84.7
주암(본),2024110716,107.7872,0,10.57,18.487,386.8459,84.7
주암(본),2024110715,107.7883,0,21.528,19.361,386.8744,84.7
주암(본),2024110714,107.788,0,19.367,19.367,386.8666,84.7
주암(본),2024110713,107.788,0,37.311,19.367,386.8666,84.7
주암(본),2024110712,107.7855,0,15.248,18.831,386.802,84.6
주암(본),2024110711,107.786,0,23.682,18.654,386.8149,84.6
주암(본),2024110710,107.7853,0,36.829,17.44,386.7968,84.6
주암(본),2024110709,107.7826,0,0.194,17.444,386.727,84.6
주암(본),2024110708,107.785,0,7.416,17.444,386.7891,84.6
주암(본),2024110707,107.7864,0,20.305,17.444,386.8252,84.6
주암(본),2024110706,107.786,0,34.669,17.447,386.8149,84.6
주암(본),2024110705,107.7836,0,12.407,17.435,386.7529,84.6
주암(본),2024110704,107.7843,0,32.519,17.436,386.771,84.6
주암(본),2024110703,107.7822,0,33.21,17.432,386.7167,84.6
주암(본),2024110702,107.78,0,0.227,17.449,386.6599,84.6
주암(본),2024110701,107.7824,0,16.729,17.451,386.7219,84.6
주암(본),2024110624,107.7825,0,42.588,17.449,386.7245,84.6
주암(본),2024110623,107.779,0,0,17.477,386.634,84.6
주암(본),2024110622,107.7818,0,30.08,17.858,386.7064,84.6
주암(본),2024110621,107.7801,0,5.086,18.725,386.6624,84.6
주암(본),2024110620,107.782,0,45.285,18.729,386.7115,84.6
주암(본),2024110619,107.7783,0,18.012,18.734,386.6159,84.6
주암(본),2024110618,107.7784,0,23.982,18.954,386.6185,84.6
주암(본),2024110617,107.7777,0,24.327,19.299,386.6004,84.6
주암(본),2024110616,107.777,0,15.59,19.201,386.5823,84.6
주암(본),2024110615,107.7775,0,48.592,19.175,386.5953,84.6
주암(본),2024110614,107.7734,0,0,19.166,386.4894,84.6
주암(본),2024110613,107.7774,0,37.837,19.17,386.5927,84.6
주암(본),2024110612,107.7748,0,44.285,19.174,386.5255,84.6
주암(본),2024110611,107.7713,0,1.082,19.026,386.4351,84.6
주암(본),2024110610,107.7738,0,23.007,17.257,386.4997,84.6
주암(본),2024110609,107.773,0,0,17.248,386.479,84.6
주암(본),2024110608,107.778,0,31.62,17.259,386.6082,84.6
주암(본),2024110607,107.776,0,17.26,17.26,386.5565,84.6
주암(본),2024110606,107.776,0,21.38,17.074,386.5565,84.6
주암(본),2024110605,107.7754,0,33.181,17.403,386.541,84.6
주암(본),2024110604,107.7732,0,52.652,17.485,386.4842,84.6
주암(본),2024110603,107.7683,0,19.628,17.489,386.3576,84.5
주암(본),2024110602,107.768,0,6.754,17.504,386.3499,84.5
주암(본),2024110601,107.7695,0,21.814,17.508,386.3886,84.6
주암(본),2024110524,107.7689,0,33.306,17.528,386.3731,84.6
주암(본),2024110523,107.7667,0,16.083,17.527,386.3163,84.5
주암(본),2024110522,107.7669,0,13.224,17.53,386.3215,84.5
주암(본),2024110521,107.7675,0,23.992,17.52,386.337,84.5
주암(본),2024110520,107.7666,0,19.663,17.524,386.3137,84.5
주암(본),2024110519,107.7663,0,16.813,17.535,386.306,84.5
주암(본),2024110518,107.7664,0,34.761,17.539,386.3086,84.5
주암(본),2024110517,107.764,0,24.156,16.989,386.2466,84.5
주암(본),2024110516,107.763,0,28.777,18.721,386.2208,84.5
주암(본),2024110515,107.7616,0,3.098,18.876,386.1846,84.5
주암(본),2024110514,107.7638,0,17.51,18.954,386.2414,84.5
주암(본),2024110513,107.764,0,40.564,19.064,386.2466,84.5
주암(본),2024110512,107.761,0,6.982,19.149,386.1692,84.5
주암(본),2024110511,107.7627,0,18.07,19.514,386.213,84.5
주암(본),2024110510,107.7629,0,39.365,18.559,386.2182,84.5
주암(본),2024110509,107.76,0,9.24,18.573,386.1433,84.5
주암(본),2024110508,107.7613,0,32.172,18.561,386.1769,84.5
주암(본),2024110507,107.7594,0,20.017,18.573,386.1279,84.5
주암(본),2024110506,107.7592,0,14.26,18.566,386.1227,84.5
주암(본),2024110505,107.7598,0,38.636,18.553,386.1382,84.5
주암(본),2024110504,107.757,0,43.632,18.549,386.0659,84.5
주암(본),2024110503,107.7535,0,14.974,18.557,385.9756,84.5
주암(본),2024110502,107.754,0,37.944,18.583,385.9885,84.5
주암(본),2024110501,107.7513,0,20.719,18.58,385.9188,84.5
주암(본),2024110424,107.751,0,18.583,18.583,385.9111,84.4
주암(본),2024110423,107.751,0,25.065,18.593,385.9111,84.4
주암(본),2024110422,107.7501,0,20.737,18.598,385.8878,84.4
주암(본),2024110421,107.7498,0,30.921,18.032,385.8801,84.4
주암(본),2024110420,107.748,0,21.734,18.845,385.8337,84.4
주암(본),2024110419,107.7476,0,42.502,18.863,385.8233,84.4
주암(본),2024110418,107.7443,0,13.931,18.959,385.7382,84.4
주암(본),2024110417,107.745,0,42.112,19.168,385.7563,84.4
주암(본),2024110416,107.7418,0,17.544,18.988,385.6737,84.4
주암(본),2024110415,107.742,0,31.848,18.959,385.6789,84.4
주암(본),2024110414,107.7402,0,48.521,19.132,385.6325,84.4
주암(본),2024110413,107.7361,0,19.216,19.216,385.5267,84.4
주암(본),2024110412,107.7361,0,39.396,19.368,385.5267,84.4
주암(본),2024110411,107.7333,0,29.927,19.177,385.4546,84.3
주암(본),2024110410,107.7318,0,0.307,18.918,385.4159,84.3
주암(본),2024110409,107.7344,0,43.258,18.925,385.4829,84.4
주암(본),2024110408,107.731,0,18.901,18.901,385.3953,84.3
주암(본),2024110407,107.731,0,4.6,18.906,385.3953,84.3
주암(본),2024110406,107.733,0,69.013,18.902,385.4468,84.3
주암(본),2024110405,107.726,0,19.624,18.902,385.2664,84.3
주암(본),2024110404,107.7259,0,33.924,18.896,385.2638,84.3
주암(본),2024110403,107.7238,0,31.783,18.894,385.2097,84.3
주암(본),2024110402,107.722,0,47.532,18.893,385.1633,84.3
주암(본),2024110401,107.718,0,17.642,17.642,385.0602,84.3
주암(본),2024110324,107.718,0,29.611,19.611,385.0602,84.3
주암(본),2024110323,107.7166,0,41.763,19.569,385.0242,84.3
주암(본),2024110322,107.7135,0,22.265,18.682,384.9443,84.2
주암(본),2024110321,107.713,0,25.829,18.69,384.9314,84.2
주암(본),2024110320,107.712,0,40.159,18.687,384.9057,84.2
주암(본),2024110319,107.709,0,25.826,18.687,384.8284,84.2
주암(본),2024110318,107.708,0,38.722,18.694,384.8027,84.2
주암(본),2024110317,107.7052,0,34.964,19.214,384.7306,84.2
주암(본),2024110316,107.703,0,48.228,19.645,384.6739,84.2
주암(본),2024110315,107.699,0,36.073,19.629,384.571,84.2
주암(본),2024110314,107.6967,0,36.976,19.087,384.5118,84.1
주암(본),2024110313,107.6942,0,53.245,18.939,384.4474,84.1
주암(본),2024110312,107.6894,0,65.382,18.938,384.3239,84.1
주암(본),2024110311,107.6829,0,43.222,18.944,384.1567,84.1
주암(본),2024110310,107.6795,0,29.688,18.966,384.0693,84
주암(본),2024110309,107.678,0,42.519,18.963,384.0307,84
주암(본),2024110308,107.6747,0,53.228,18.95,383.9459,84
주암(본),2024110307,107.6699,0,46.771,18.938,383.8225,84
주암(본),2024110306,107.666,0,47.497,18.941,383.7223,84
주암(본),2024110305,107.662,0,51.05,18.939,383.6195,83.9
주암(본),2024110304,107.6575,0,51.036,18.925,383.5039,83.9
주암(본),2024110303,107.653,0,40.354,18.937,383.3883,83.9
주암(본),2024110302,107.65,0,73.802,18.885,383.3112,83.9
주암(본),2024110301,107.6423,0,42.237,18.709,383.1135,83.8
주암(본),2024110224,107.639,0,45.788,18.705,383.0288,83.8
주암(본),2024110223,107.6352,0,62.904,18.71,382.9313,83.8
주암(본),2024110222,107.629,0,46.5,18.722,382.7722,83.8
주암(본),2024110221,107.6251,0,49.359,18.72,382.6722,83.7
주암(본),2024110220,107.6208,0,70.707,18.707,382.5619,83.7
주암(본),2024110219,107.6135,0,58.245,19.106,382.3747,83.7
주암(본),2024110218,107.608,0,83.703,19.647,382.2338,83.6
주암(본),2024110217,107.599,0,59.962,19.406,382.0032,83.6
주암(본),2024110216,107.5933,0,78.008,18.952,381.8572,83.6
주암(본),2024110215,107.585,0,75.807,18.946,381.6446,83.5
주암(본),2024110214,107.577,0,94.979,18.923,381.4399,83.5
주암(본),2024110213,107.5663,0,75.035,18.924,381.1661,83.4
주암(본),2024110212,107.5584,0,57.294,18.933,380.9641,83.4
주암(본),2024110211,107.553,0,102.683,18.933,380.826,83.3
주암(본),2024110210,107.5412,0,95.532,18.921,380.5245,83.3
주암(본),2024110209,107.5304,0,111.814,18.925,380.2487,83.2
주암(본),2024110208,107.5173,0,113.085,18.835,379.9143,83.1
주암(본),2024110207,107.504,0,76.971,18.888,379.575,83.1
주암(본),2024110206,107.4958,0,198.753,19.003,379.3659,83
주암(본),2024110205,107.4704,2,88.246,18.968,378.7188,82.9
주암(본),2024110204,107.4606,4,127.096,18.957,378.4694,82.8
주암(본),2024110203,107.4453,3,148.164,18.97,378.0801,82.7
주암(본),2024110202,107.427,2,82.533,19.005,377.615,82.6
주암(본),2024110201,107.418,1,129.646,19.646,377.3863,82.6
주암(본),2024110124,107.4024,1,41.497,19.636,376.9903,82.5
주암(본),2024110123,107.3993,2.5,91.566,18.983,376.9116,82.5
주암(본),2024110122,107.389,1,146.14,18.696,376.6503,82.4
주암(본),2024110121,107.3709,2,0,18.684,376.1915,82.3
주암(본),2024110120,107.375,0,45.452,18.702,376.2954,82.3
주암(본),2024110119,107.3712,2,62.324,18.685,376.1991,82.3
주암(본),2024110118,107.365,0,18.695,18.695,376.042,82.3
주암(본),2024110117,107.365,1,49.024,18.774,376.042,82.3
주암(본),2024110116,107.3607,0,24.112,19.168,375.9331,82.3
주암(본),2024110115,107.36,2.5,75.442,19.192,375.9153,82.3
주암(본),2024110114,107.352,4,31.175,19.203,375.7128,82.2
주암(본),2024110113,107.3503,2,15.804,19.332,375.6697,82.2
주암(본),2024110112,107.3508,1,72.091,19.341,375.6824,82.2
주암(본),2024110111,107.3433,2,24.981,19.37,375.4925,82.2
주암(본),2024110110,107.3425,3,34.584,19.112,375.4723,82.2
주암(본),2024110109,107.3403,3,38.621,18.954,375.4166,82.2
주암(본),2024110108,107.3375,1,43.442,19.553,375.3458,82.1
주암(본),2024110107,107.3341,0,61.089,19.645,375.2598,82.1
주암(본),2024110106,107.3282,9,13.962,19.573,375.1106,82.1
주암(본),2024110105,107.329,2,34.108,18.664,375.1308,82.1
주암(본),2024110104,107.3268,5,80.486,18.68,375.0752,82.1
주암(본),2024110103,107.318,0,9.258,19.091,374.8527,82
주암(본),2024110102,107.3194,0,8.329,19.551,374.8881,82
주암(본),2024110101,107.321,0,4.836,19.586,374.9285,82
군위,2024110704,198.756,0,1.549,1.549,34.5696,71
군위,2024110703,198.756,0,0.911,1.55,34.5696,71
군위,2024110702,198.757,0,0.327,1.549,34.5719,71
군위,2024110701,198.759,0,0.327,1.549,34.5763,71
군위,2024110624,198.761,0,1.547,1.547,34.5807,71
군위,2024110623,198.761,0,0.63,1.547,34.5807,71
군위,2024110622,198.7625,0,0.632,1.549,34.584,71
군위,2024110621,198.764,0,0.937,1.548,34.5873,71
군위,2024110620,198.765,0,0.91,1.549,34.5895,71
군위,2024110619,198.766,0,0.936,1.547,34.5918,71
군위,2024110618,198.767,0,1.243,1.549,34.594,71
군위,2024110617,198.7675,0,0.938,1.549,34.5951,71
군위,2024110616,198.7685,0,0,1.547,34.5973,71
군위,2024110615,198.772,0,1.549,1.549,34.605,71.1
군위,2024110614,198.772,0,0,1.551,34.605,71.1
군위,2024110613,198.7755,0,0.941,1.552,34.6128,71.1
군위,2024110612,198.7765,0,0.33,1.552,34.615,71.1
군위,2024110611,198.7785,0,12.912,1.551,34.6194,71.1
군위,2024110610,198.779,0,0.94,1.5518333333333333333333333333333333333,34.6205,71.09
군위,2024110609,198.78,0,0.322,1.5511666666666666666666666666666666667,34.6227,71.09
군위,2024110608,198.782,0,0.93,1.552,34.6271,71.1
군위,2024110607,198.783,0,0.313,1.5518333333333333333333333333333333333,34.6293,71.11
군위,2024110606,198.785,0,0.334,1.5521666666666666666666666666666666667,34.6338,71.12
군위,2024110605,198.787,0,0.943,1.553,34.6382,71.13
군위,2024110604,198.788,0,0.325,1.5526666666666666666666666666666666667,34.6404,71.13
군위,2024110603,198.79,0,0.933,1.5531666666666666666666666666666666667,34.6448,71.14
군위,2024110602,198.791,0,0.313,1.5513333333333333333333333333333333333,34.647,71.14
군위,2024110601,198.793,0,0.335,1.5523333333333333333333333333333333333,34.6515,71.15
군위,2024110524,198.795,0,0.941,1.5505,34.6559,71.16
